Claim_ID;Policy_ID;Accident_Date;Report_Date;Payment_Date;Indemnity
5132;13431;2016-06-01;2016-06-04;2016-07-14;105
5133;57353;2014-08-18;2014-09-27;2018-12-06;68
5134;28853;2017-11-19;2017-11-25;2018-09-15;84
5135;31723;2013-01-07;2013-01-15;2013-01-25;153
5136;27368;2015-02-09;2015-02-20;2017-12-18;86
5137;75882;2014-03-08;2014-04-18;2014-05-18;119
5138;16251;2014-03-25;2014-03-28;2014-04-17;124
5139;55508;2015-07-02;2015-08-17;2015-09-16;107
5140;37546;2015-12-09;2015-12-24;2016-01-23;94
5141;26462;2017-03-16;2017-04-02;2018-05-31;87
5142;43413;2018-08-26;2018-10-05;2018-11-04;92
5143;24617;2013-07-31;2013-08-17;2013-09-06;111
5144;91618;2014-01-07;2014-01-12;2014-02-01;121
5145;90496;2014-09-24;2014-10-11;2014-10-21;116
5146;23353;2013-05-02;2013-05-15;2013-05-25;121
5147;39516;2017-02-17;2017-03-02;2017-03-12;104
5148;69276;2017-04-18;2017-04-29;2018-11-07;98
5149;21314;2016-04-01;2016-04-04;2018-06-01;82
5150;12124;2018-01-28;2018-02-13;2018-03-25;97
5151;49633;2014-02-27;2014-03-13;2015-08-19;113
5152;97153;2017-06-27;2017-07-01;2018-09-03;93
5153;69029;2013-01-08;2013-01-23;2013-02-12;146
5154;68401;2013-11-22;2013-12-03;2013-12-13;136
5155;12048;2013-03-23;2013-04-10;2013-05-10;129
5156;25717;2016-02-08;2016-02-13;2016-03-14;56
5157;30804;2014-01-22;2014-01-30;2014-03-11;142
5158;32719;2018-06-20;2018-06-25;2018-07-18;94
5159;35696;2016-10-26;2016-11-05;2016-12-15;107
5160;98599;2015-10-23;2015-11-12;2015-12-13;116
5161;48345;2015-04-17;2015-04-27;2015-05-07;114
5162;39032;2017-05-12;2017-05-20;2017-05-30;97
5163;70803;2017-05-21;2017-06-07;2018-01-09;79
5164;40597;2015-10-23;2015-10-29;2015-11-05;105
5165;33329;2013-05-27;2013-07-07;2013-07-17;115
5166;48080;2015-09-30;2015-10-10;2018-07-23;75
5167;42772;2016-05-03;2016-05-17;2018-03-04;66
5168;40346;2015-09-11;2015-09-20;2017-02-05;82
5169;10763;2015-08-13;2015-08-30;2015-09-29;93
5170;93390;2014-11-23;2015-01-08;2015-01-28;94
5171;75046;2016-11-09;2016-11-28;2018-04-12;72
5172;99570;2013-01-29;2013-02-05;2013-02-15;104
5173;21226;2015-06-16;2015-07-03;2016-05-20;104
5174;65960;2014-07-28;2014-08-17;2014-08-27;101
5175;87989;2015-08-18;2015-09-03;2018-01-24;68
5176;29069;2015-10-13;2015-10-19;2015-11-08;143
5177;82085;2016-03-09;2016-04-16;2016-06-02;130
5178;25384;2014-12-09;2014-12-17;2014-12-27;120
5179;90749;2013-03-18;2013-04-25;2016-05-11;58
5180;25464;2017-05-12;2017-05-23;2017-07-02;100
5181;79049;2014-09-03;2014-09-14;2014-10-24;118
5182;92489;2014-07-26;2014-09-08;2016-02-11;76
5183;80788;2015-01-12;2015-01-20;2015-03-01;101
5184;68206;2013-03-31;2013-05-16;2013-06-05;121
5185;68832;2015-11-24;2015-11-29;2015-12-09;91
5186;69553;2018-08-22;2018-09-05;2018-09-25;101
5187;40718;2015-06-11;2015-06-17;2015-06-27;105
5188;79047;2015-01-28;2015-01-31;2015-02-10;127
5189;28580;2014-02-13;2014-02-25;2014-04-06;127
5190;62653;2014-06-21;2014-07-07;2014-07-27;109
5191;90488;2017-03-16;2017-03-24;2017-04-03;80
5192;43785;2015-01-01;2015-01-11;2015-01-21;131
5193;73215;2013-12-25;2013-12-29;2014-01-08;98
5194;69501;2017-05-18;2017-05-31;2018-07-03;96
5195;32698;2016-09-01;2016-09-07;2016-09-17;117
5196;90326;2017-09-23;2017-09-29;2018-08-18;94
5197;96856;2014-11-30;2014-12-19;2015-01-18;87
5198;27368;2016-11-09;2016-12-22;2017-01-31;90
5199;76291;2016-03-04;2016-04-07;2016-04-17;120
5200;18900;2018-06-12;2018-06-29;2018-07-09;98
5201;95133;2016-10-15;2016-11-26;2017-02-15;84
5202;13873;2018-06-29;2018-08-08;2018-11-06;100
5203;92267;2015-06-14;2015-06-24;2015-07-14;106
5204;33071;2017-06-07;2017-07-22;2017-08-31;119
5205;48761;2014-04-08;2014-04-14;2014-04-24;133
5206;50392;2013-05-21;2013-06-02;2017-12-28;80
5207;49759;2013-05-02;2013-05-14;2013-06-03;133
5208;77729;2013-04-17;2013-05-06;2015-03-17;63
5209;83773;2013-12-28;2014-01-10;2015-07-05;90
5210;69956;2017-04-09;2017-04-26;2017-05-16;93
5211;68915;2017-01-14;2017-02-03;2017-02-23;120
5212;10699;2014-11-18;2014-11-29;2015-01-08;99
5213;48240;2016-06-05;2016-06-22;2018-04-24;86
5214;27162;2015-06-08;2015-06-24;2015-07-04;111
5215;78821;2016-08-29;2016-09-02;2018-10-01;68
5216;90211;2013-12-16;2013-12-19;2016-06-09;76
5217;96054;2013-10-05;2013-10-25;2013-11-14;122
5218;40750;2017-04-17;2017-05-02;2018-07-08;81
5219;75287;2014-10-26;2014-11-03;2014-11-13;107
5220;75312;2017-11-17;2017-12-02;2018-08-23;68
5221;14961;2017-09-11;2017-09-20;2017-09-30;92
5222;51289;2018-07-13;2018-07-31;2018-08-10;75
5223;99834;2016-02-13;2016-03-02;2016-03-22;96
5224;46858;2017-09-21;2017-11-02;2018-03-04;69
5225;33755;2018-05-29;2018-06-10;2018-12-02;96
5226;56149;2015-04-19;2015-05-04;2015-06-13;112
5227;45177;2014-04-28;2014-05-10;2017-10-27;66
5228;58412;2015-04-02;2015-05-11;2018-11-21;71
5229;70331;2014-03-04;2014-03-09;2015-07-12;105
5230;79913;2016-08-02;2016-08-19;2017-06-23;86
5231;80052;2017-08-03;2017-09-09;2017-12-11;99
5232;61790;2016-04-19;2016-04-27;2016-05-27;130
5233;95575;2018-03-23;2018-03-27;2018-05-06;106
5234;20487;2015-04-21;2015-05-07;2015-05-17;81
5235;19612;2013-01-11;2013-01-17;2013-02-06;112
5236;94863;2015-04-22;2015-05-30;2016-12-22;88
5237;66525;2018-03-09;2018-03-18;2018-04-07;102
5238;35678;2018-03-05;2018-03-13;2018-04-02;91
5239;39277;2015-11-21;2015-12-02;2015-12-12;131
5240;29556;2018-03-04;2018-03-09;2018-04-08;93
5241;43154;2015-05-16;2015-05-20;2015-05-30;101
5242;42690;2016-03-27;2016-04-11;2018-02-23;101
5243;89037;2013-07-09;2013-08-16;2014-01-15;115
5244;67102;2018-01-04;2018-01-12;2018-11-12;109
5245;50005;2013-06-11;2013-07-28;2013-09-06;122
5246;69814;2016-05-13;2016-06-23;2016-07-13;127
5247;70356;2015-07-25;2015-08-07;2017-03-27;99
5248;13335;2018-06-04;2018-06-20;2018-07-30;74
5249;17632;2013-12-21;2014-01-28;2014-02-17;99
5250;43148;2015-05-26;2015-06-15;2015-07-25;121
5251;93728;2013-12-28;2014-02-09;2014-03-21;103
5252;68847;2015-01-07;2015-01-11;2015-01-31;116
5253;95088;2015-12-03;2015-12-13;2016-01-22;80
5254;31479;2018-08-25;2018-09-12;2018-09-22;86
5255;75505;2014-05-10;2014-06-17;2018-03-01;81
5256;17352;2018-06-21;2018-07-04;2018-07-14;85
5257;26004;2015-07-04;2015-07-21;2015-08-30;96
5258;66249;2017-08-30;2017-09-16;2018-01-09;87
5259;92021;2018-10-05;2018-10-22;2018-12-01;96
5260;93102;2018-04-17;2018-05-02;2018-06-01;109
5261;97500;2015-06-23;2015-07-31;2018-06-08;67
5262;24822;2014-07-18;2014-08-06;2017-03-11;61
5263;96129;2016-06-17;2016-07-06;2017-11-24;81
5264;41612;2014-03-30;2014-04-07;2014-04-27;115
5265;72058;2013-03-16;2013-03-21;2013-04-10;111
5266;90187;2016-06-15;2016-06-28;2016-07-18;81
5267;79052;2016-04-07;2016-04-14;2016-05-24;107
5268;37770;2013-03-31;2013-04-14;2013-05-24;146
5269;69236;2014-10-20;2014-11-02;2014-11-30;107
5270;15323;2014-09-23;2014-10-31;2014-11-20;106
5271;48640;2014-06-06;2014-07-14;2015-02-23;98
5272;11396;2018-05-18;2018-05-21;2018-12-02;81
5273;82070;2017-03-29;2017-04-02;2017-04-12;79
5274;29439;2016-05-25;2016-06-14;2018-07-31;65
5275;37104;2018-03-14;2018-03-20;2018-04-09;98
5276;37592;2013-05-02;2013-05-12;2016-05-25;66
5277;45882;2018-06-11;2018-07-22;2018-08-31;118
5278;54897;2013-08-28;2013-09-02;2013-10-12;123
5279;55562;2015-10-31;2015-12-07;2016-05-31;86
5280;71766;2017-03-23;2017-04-08;2017-04-18;104
5281;27077;2015-07-30;2015-08-13;2015-09-22;111
5282;46118;2018-03-06;2018-03-25;2018-05-27;84
5283;90050;2018-08-15;2018-08-24;2018-10-03;105
5284;31640;2013-05-16;2013-05-30;2018-07-15;69
5285;81472;2018-07-20;2018-08-07;2018-08-12;121
5286;81712;2014-09-17;2014-09-30;2016-01-02;86
5287;62456;2017-11-24;2017-12-09;2018-11-10;81
5288;96780;2015-10-31;2015-11-19;2015-12-19;127
5289;31455;2014-08-15;2014-08-25;2014-09-24;136
5290;47537;2016-11-13;2016-12-02;2017-01-01;89
5291;44693;2015-06-16;2015-06-23;2018-05-06;62
5292;63831;2018-03-28;2018-04-11;2018-05-11;106
5293;82476;2016-06-11;2016-06-25;2017-01-11;78
5294;35231;2014-08-06;2014-08-26;2014-09-25;129
5295;72185;2018-01-10;2018-01-28;2018-02-07;100
5296;15786;2013-06-08;2013-07-15;2015-10-16;85
5297;83061;2014-11-19;2014-11-27;2015-01-06;94
5298;74174;2016-07-14;2016-07-31;2016-09-09;107
5299;53585;2014-03-31;2014-04-14;2014-04-24;112
5300;12777;2015-06-12;2015-07-21;2015-11-12;101
5301;51165;2015-05-27;2015-07-03;2015-10-01;120
5302;20027;2015-08-30;2015-09-04;2017-04-02;71
5303;65800;2015-03-01;2015-03-12;2015-04-01;125
5304;60829;2015-10-19;2015-11-04;2015-11-24;122
5305;69489;2017-06-16;2017-07-23;2017-12-11;81
5306;64362;2013-02-24;2013-03-14;2013-04-23;95
5307;14885;2016-01-29;2016-02-06;2016-03-17;103
5308;17930;2017-08-01;2017-08-04;2017-09-03;107
5309;75020;2017-12-22;2017-12-29;2018-01-08;78
5310;39495;2015-09-27;2015-10-01;2015-11-10;86
5311;29101;2013-10-25;2013-11-06;2013-12-16;106
5312;77987;2014-10-25;2014-11-03;2015-12-31;99
5313;78814;2014-06-10;2014-07-26;2014-08-15;126
5314;47158;2016-11-22;2016-12-06;2017-11-18;84
5315;21350;2017-09-14;2017-09-23;2017-10-23;94
5316;36952;2013-01-27;2013-02-07;2013-02-17;121
5317;51866;2016-11-12;2016-11-25;2017-10-06;56
5318;45546;2013-06-02;2013-06-10;2013-06-20;112
5319;44327;2013-03-15;2013-04-01;2013-05-01;116
5320;52430;2015-07-09;2015-07-16;2017-06-04;98
5321;19587;2017-09-01;2017-09-12;2017-09-22;106
5322;25773;2013-08-15;2013-08-24;2013-10-03;108
5323;65576;2013-07-24;2013-08-04;2014-09-16;91
5324;89685;2016-07-23;2016-08-05;2016-08-15;93
5325;40458;2013-02-05;2013-02-16;2016-06-02;79
5326;17458;2013-04-03;2013-04-11;2013-05-01;117
5327;65670;2014-03-22;2014-04-25;2014-05-05;113
5328;16484;2018-06-03;2018-06-10;2018-07-20;104
5329;90776;2018-07-01;2018-07-21;2018-09-28;108
5330;26702;2017-02-02;2017-02-05;2017-03-17;121
5331;19229;2015-10-27;2015-11-02;2016-07-03;105
5332;81711;2014-10-28;2014-11-03;2015-07-30;94
5333;53148;2013-09-17;2013-10-06;2013-10-26;118
5334;26013;2017-01-13;2017-02-02;2017-03-14;119
5335;99415;2014-06-12;2014-06-20;2016-06-16;74
5336;15114;2014-11-30;2014-12-12;2015-01-01;91
5337;36925;2018-01-03;2018-01-22;2018-02-11;68
5338;89101;2016-07-07;2016-07-22;2016-08-01;103
5339;59315;2018-08-29;2018-10-10;2018-11-15;95
5340;30043;2014-04-24;2014-05-11;2014-06-10;130
5341;91662;2016-08-17;2016-08-23;2016-09-22;122
5342;80832;2017-12-02;2018-01-08;2018-07-25;101
5343;80445;2014-05-04;2014-05-12;2018-09-24;64
5344;17898;2013-12-06;2013-12-15;2014-01-24;94
5345;39797;2017-11-22;2017-12-04;2018-01-13;65
5346;33386;2017-01-14;2017-01-21;2017-02-20;95
5347;11172;2016-11-27;2017-01-12;2017-02-11;96
5348;81850;2015-07-12;2015-07-29;2016-02-15;87
5349;18049;2018-10-09;2018-10-20;2018-10-30;78
5350;39938;2013-05-26;2013-05-29;2013-06-08;150
5351;67825;2016-12-26;2017-01-08;2017-01-28;92
5352;60014;2015-05-07;2015-05-18;2015-06-27;119
5353;78343;2018-09-12;2018-09-17;2018-10-27;109
5354;88007;2014-04-22;2014-04-28;2014-05-28;147
5355;99870;2014-02-08;2014-02-20;2014-03-12;143
5356;77366;2018-09-26;2018-10-14;2018-10-27;106
5357;82304;2014-12-12;2014-12-17;2015-01-26;110
5358;27573;2016-11-24;2016-12-01;2016-12-11;99
5359;51134;2014-01-18;2014-03-02;2014-03-12;103
5360;49717;2013-10-12;2013-10-22;2016-01-20;72
5361;55584;2013-12-06;2013-12-09;2014-01-08;85
5362;27778;2015-08-11;2015-08-17;2015-08-27;133
5363;83292;2017-03-17;2017-04-06;2017-04-26;123
5364;28874;2016-07-15;2016-08-29;2016-09-08;133
5365;90246;2017-10-16;2017-11-03;2018-01-13;81
5366;83207;2014-05-18;2014-06-24;2018-01-16;66
5367;26628;2013-02-24;2013-03-14;2013-04-23;107
5368;33459;2015-01-18;2015-01-29;2015-02-18;114
5369;35807;2016-03-09;2016-04-22;2016-06-01;108
5370;44446;2013-07-24;2013-07-29;2013-09-07;130
5371;76687;2015-07-30;2015-08-10;2016-06-09;80
5372;31041;2016-03-06;2016-03-25;2018-04-01;71
5373;44426;2016-08-18;2016-08-30;2018-11-08;74
5374;52360;2014-11-23;2014-12-10;2015-01-09;108
5375;16647;2013-05-06;2013-05-18;2016-04-06;72
5376;31543;2013-06-18;2013-06-23;2013-07-23;119
5377;93839;2016-07-24;2016-08-11;2016-09-10;123
5378;86304;2017-06-23;2017-06-28;2017-07-28;117
5379;57571;2013-01-11;2013-01-29;2014-03-25;91
5380;67334;2014-11-25;2015-01-09;2015-02-08;89
5381;39645;2017-10-30;2017-11-10;2018-10-17;91
5382;83599;2016-06-24;2016-07-07;2017-04-06;112
5383;33859;2013-10-25;2013-12-02;2017-01-22;70
5384;32341;2013-03-29;2013-04-16;2013-05-06;109
5385;79699;2013-09-24;2013-10-11;2018-08-23;62
5386;30237;2018-08-18;2018-10-02;2018-10-12;78
5387;78858;2017-09-22;2017-10-09;2017-10-29;95
5388;91887;2014-01-06;2014-01-22;2014-02-21;124
5389;43749;2014-03-12;2014-04-01;2014-04-21;122
5390;56906;2015-09-05;2015-09-13;2015-10-23;112
5391;73024;2017-01-06;2017-01-13;2017-02-02;107
5392;80896;2018-01-09;2018-01-17;2018-02-26;92
5393;74287;2016-03-04;2016-03-08;2018-08-03;81
5394;63566;2017-08-22;2017-09-08;2018-09-27;90
5395;67811;2014-11-28;2014-12-09;2014-12-29;115
5396;17256;2016-12-19;2017-01-30;2017-09-03;84
5397;92112;2017-03-08;2017-03-27;2017-10-11;108
5398;89848;2014-12-08;2014-12-24;2015-01-23;102
5399;93915;2014-04-25;2014-04-29;2018-03-11;60
5400;31504;2014-11-24;2014-12-07;2016-06-02;63
5401;20030;2015-10-25;2015-11-10;2015-11-30;99
5402;66378;2013-08-20;2013-08-28;2013-09-27;117
5403;55143;2017-09-01;2017-09-10;2017-10-20;96
5404;90280;2014-11-24;2015-01-07;2015-01-27;109
5405;28759;2015-02-17;2015-04-01;2015-04-11;99
5406;96640;2016-03-13;2016-03-25;2016-04-14;124
5407;57093;2015-03-03;2015-03-22;2015-04-21;106
5408;88939;2014-04-13;2014-04-26;2014-05-16;93
5409;74131;2013-09-30;2013-10-13;2013-11-22;132
5410;31701;2014-08-27;2014-09-09;2015-03-02;66
5411;68990;2016-11-11;2016-11-17;2018-02-19;65
5412;31459;2013-02-07;2013-03-19;2014-09-06;119
5413;94209;2013-09-15;2013-10-05;2013-10-15;106
5414;12526;2016-08-17;2016-08-30;2016-12-07;117
5415;28469;2013-03-05;2013-04-11;2013-07-23;144
5416;30142;2018-06-07;2018-07-14;2018-12-12;77
5417;47657;2013-09-24;2013-11-04;2015-11-14;90
5418;87380;2015-10-15;2015-10-18;2015-10-28;134
5419;71353;2015-05-18;2015-06-24;2017-05-30;94
5420;44766;2013-06-29;2013-07-08;2018-11-04;57
5421;64446;2013-08-29;2013-09-03;2017-12-26;57
5422;29069;2016-03-17;2016-03-21;2016-04-30;102
5423;71161;2017-01-16;2017-01-29;2017-02-28;106
5424;77685;2017-11-10;2017-11-14;2017-12-04;94
5425;82938;2017-07-28;2017-08-05;2017-08-25;111
5426;31440;2016-07-30;2016-09-14;2016-10-04;107
5427;14897;2018-07-05;2018-07-10;2018-07-30;86
5428;79701;2013-01-05;2013-01-16;2013-01-26;129
5429;19121;2015-11-21;2015-12-05;2016-09-17;69
5430;19753;2013-09-08;2013-10-24;2013-11-13;135
5431;34716;2017-11-27;2017-12-03;2017-12-03;145
5432;14577;2013-05-04;2013-05-21;2017-12-05;64
5433;65515;2013-08-31;2013-09-13;2013-10-13;128
5434;48082;2013-12-12;2014-01-18;2014-12-21;108
5435;23788;2014-10-03;2014-11-17;2014-11-27;125
5436;23662;2018-08-04;2018-08-21;2018-09-23;103
5437;94432;2016-05-30;2016-06-10;2016-06-20;105
5438;31869;2017-01-28;2017-02-15;2018-11-04;62
5439;59091;2016-05-13;2016-05-18;2016-10-21;121
5440;10821;2018-06-22;2018-07-22;2018-08-21;91
5441;13756;2014-04-05;2014-04-23;2014-05-03;127
5442;42082;2013-02-05;2013-02-22;2013-03-24;127
5443;64985;2014-06-10;2014-06-30;2017-03-23;66
5444;99910;2018-07-22;2018-08-31;2018-09-25;76
5445;87891;2014-04-25;2014-05-06;2016-02-04;75
5446;15475;2016-03-15;2016-03-29;2016-04-28;104
5447;95002;2017-04-27;2017-06-04;2018-06-28;83
5448;28699;2016-03-04;2016-03-14;2018-08-14;99
5449;37435;2017-06-15;2017-06-30;2017-12-21;84
5450;79023;2015-07-25;2015-09-02;2015-09-22;97
5451;96440;2017-09-26;2017-10-05;2017-10-25;88
5452;61247;2013-05-04;2013-05-11;2013-06-20;135
5453;92391;2013-12-28;2014-02-05;2016-12-29;73
5454;19062;2016-12-23;2016-12-29;2017-02-24;93
5455;14391;2017-01-10;2017-01-13;2017-02-22;126
5456;37928;2016-11-26;2017-01-09;2017-01-29;79
5457;77722;2017-03-20;2017-05-03;2017-05-13;89
5458;91426;2014-03-21;2014-04-10;2014-05-20;118
5459;43395;2014-07-28;2014-09-04;2016-05-02;90
5460;26027;2015-09-23;2015-10-06;2015-11-05;123
5461;34395;2013-01-27;2013-02-11;2018-04-10;66
5462;58681;2018-02-12;2018-02-22;2018-03-14;77
5463;75643;2016-04-27;2016-05-13;2016-06-22;108
5464;38305;2016-09-20;2016-10-07;2017-05-21;90
5465;19662;2014-04-14;2014-04-29;2018-04-17;66
5466;59569;2013-09-02;2013-10-17;2015-11-13;87
5467;24634;2017-10-30;2017-11-14;2018-07-19;74
5468;54322;2013-09-09;2013-10-19;2015-08-26;107
5469;82603;2015-04-24;2015-05-13;2017-11-10;69
5470;47650;2013-02-18;2013-03-03;2018-04-17;58
5471;95515;2014-08-27;2014-09-08;2014-09-28;121
5472;74964;2017-07-22;2017-07-31;2018-07-23;81
5473;60947;2015-04-15;2015-04-23;2018-10-04;74
5474;60478;2018-09-13;2018-09-21;2018-11-30;109
5475;29544;2015-05-08;2015-05-24;2015-07-03;87
5476;90423;2016-12-08;2016-12-12;2017-01-21;96
5477;62201;2014-02-26;2014-03-18;2014-03-28;126
5478;11961;2016-08-13;2016-09-01;2017-11-01;73
5479;49608;2015-05-26;2015-05-31;2015-06-30;136
5480;97762;2016-11-08;2016-11-25;2017-01-04;80
5481;55652;2015-08-03;2015-08-21;2015-08-31;100
5482;44113;2017-03-23;2017-04-06;2018-10-12;75
5483;90460;2013-10-24;2013-12-07;2014-01-06;105
5484;20451;2018-05-28;2018-06-13;2018-09-22;95
5485;14663;2017-07-24;2017-08-11;2017-09-10;99
5486;45690;2014-10-13;2014-10-16;2014-11-15;134
5487;37622;2018-10-04;2018-11-10;2018-11-30;114
5488;67674;2018-08-18;2018-09-04;2018-12-14;111
5489;91423;2015-03-18;2015-05-04;2015-06-13;141
5490;35412;2016-11-30;2016-12-11;2016-12-21;127
5491;63232;2013-11-30;2014-01-10;2015-10-24;87
5492;98339;2013-02-19;2013-03-28;2017-05-11;72
5493;43818;2015-03-09;2015-03-17;2017-02-07;82
5494;76631;2017-09-15;2017-09-18;2018-01-07;105
5495;82412;2014-07-23;2014-07-29;2014-09-07;103
5496;40633;2015-11-14;2015-11-19;2015-12-19;95
5497;87034;2018-08-26;2018-09-15;2018-09-25;123
5498;20936;2018-01-29;2018-02-13;2018-03-05;91
5499;14028;2017-02-14;2017-04-01;2017-04-11;91
5500;60382;2017-02-11;2017-02-16;2017-03-18;104
5501;30115;2018-03-17;2018-04-03;2018-05-03;107
5502;43870;2015-10-04;2015-10-23;2017-10-28;55
5503;61727;2014-11-07;2014-11-17;2017-12-28;77
5504;18882;2014-03-11;2014-03-29;2014-04-28;125
5505;16763;2015-10-26;2015-11-02;2017-07-30;80
5506;30013;2016-01-15;2016-01-27;2016-02-16;107
5507;34079;2016-12-27;2017-01-12;2018-05-20;69
5508;82869;2018-10-08;2018-10-25;2018-11-14;111
5509;93621;2014-12-25;2015-01-03;2015-01-13;98
5510;54254;2017-05-12;2017-05-15;2017-06-14;95
5511;78404;2017-06-20;2017-07-31;2017-08-20;97
5512;63494;2013-02-02;2013-02-20;2014-04-05;117
5513;83763;2013-06-04;2013-06-14;2013-07-24;115
5514;52869;2017-10-20;2017-11-08;2018-12-01;70
5515;48257;2014-08-05;2014-08-10;2017-08-10;76
5516;51072;2015-11-06;2015-11-24;2018-03-28;67
5517;14330;2013-01-25;2013-01-31;2013-03-12;108
5518;95624;2015-07-31;2015-08-07;2015-08-27;88
5519;98525;2015-04-11;2015-04-17;2015-05-06;108
5520;87833;2018-08-10;2018-08-29;2018-09-28;80
5521;54635;2014-10-05;2014-10-24;2014-12-03;123
5522;38842;2017-07-13;2017-08-21;2018-06-20;64
5523;50804;2018-04-25;2018-05-06;2018-05-16;124
5524;73608;2017-01-04;2017-01-11;2018-02-16;83
5525;32746;2018-02-20;2018-03-02;2018-04-11;92
5526;33431;2013-04-17;2013-04-24;2013-10-13;119
5527;44093;2018-05-27;2018-06-08;2018-07-08;86
5528;89929;2015-12-14;2015-12-21;2015-12-31;130
5529;33416;2016-10-01;2016-10-15;2016-11-14;101
5530;63770;2015-02-26;2015-03-18;2015-04-27;107
5531;77400;2014-12-05;2014-12-13;2015-01-12;88
5532;72744;2017-04-02;2017-04-15;2017-05-15;105
5533;62603;2017-07-14;2017-08-21;2017-09-30;103
5534;38108;2017-12-14;2017-12-17;2018-04-07;98
5535;82371;2014-08-10;2014-08-28;2014-09-07;119
5536;77053;2015-01-30;2015-02-19;2018-04-10;59
5537;13009;2018-05-09;2018-05-17;2018-09-08;97
5538;32030;2015-10-07;2015-10-19;2015-11-28;98
5539;23241;2015-06-01;2015-06-12;2015-07-22;137
5540;62816;2016-07-21;2016-07-31;2016-09-09;96
5541;94316;2016-10-12;2016-10-17;2018-06-24;92
5542;27970;2013-01-26;2013-02-04;2013-03-06;141
5543;40277;2013-03-28;2013-04-07;2013-05-07;121
5544;98126;2014-01-17;2014-01-30;2015-07-18;95
5545;38941;2013-07-30;2013-08-07;2013-08-17;127
5546;16086;2017-01-10;2017-01-17;2017-02-06;118
5547;72184;2013-09-12;2013-09-27;2013-10-27;149
5548;14640;2014-01-22;2014-01-27;2014-02-06;125
5549;15252;2017-11-13;2017-11-18;2017-12-08;107
5550;74876;2014-03-31;2014-04-12;2014-05-22;118
5551;16459;2016-11-20;2016-12-07;2016-12-27;137
5552;52210;2015-06-01;2015-06-10;2015-06-20;121
5553;71386;2015-11-03;2015-11-10;2017-03-26;82
5554;83506;2015-03-17;2015-03-24;2015-09-17;102
5555;47835;2018-08-05;2018-08-08;2018-09-17;86
5556;62175;2013-03-06;2013-03-18;2015-02-02;80
5557;56249;2014-11-09;2014-11-22;2015-01-01;94
5558;59141;2014-11-17;2014-12-01;2014-12-11;91
5559;98091;2016-03-13;2016-04-19;2016-11-29;124
5560;15385;2016-11-29;2016-12-13;2017-01-22;92
5561;28394;2016-03-19;2016-04-02;2016-05-12;113
5562;53687;2016-03-24;2016-04-30;2018-10-12;70
5563;24500;2013-01-16;2013-01-26;2017-08-08;86
5564;22318;2015-10-16;2015-10-26;2016-10-13;89
5565;77530;2017-02-27;2017-03-03;2017-04-12;115
5566;77767;2017-09-10;2017-09-29;2017-10-29;118
5567;76057;2017-03-31;2017-05-09;2017-12-02;94
5568;73337;2013-01-03;2013-01-23;2013-10-28;128
5569;81920;2015-01-06;2015-01-22;2016-05-01;89
5570;80452;2017-09-26;2017-11-03;2017-12-13;71
5571;25923;2015-10-14;2015-10-18;2015-11-27;93
5572;94388;2013-08-22;2013-09-05;2016-11-01;78
5573;96202;2017-08-17;2017-08-26;2018-12-14;98
5574;39416;2016-07-25;2016-08-30;2017-11-13;93
5575;58419;2017-04-19;2017-05-01;2017-05-21;96
5576;38852;2014-11-12;2014-11-20;2014-12-10;122
5577;28190;2016-12-22;2017-01-11;2017-12-17;88
5578;93686;2016-09-09;2016-09-14;2016-09-24;122
5579;77390;2016-12-26;2017-01-01;2018-02-21;68
5580;45041;2016-06-22;2016-07-02;2016-12-15;101
5581;26907;2016-03-09;2016-03-29;2016-05-08;113
5582;30005;2013-10-28;2013-11-14;2017-02-24;70
5583;29635;2017-03-21;2017-04-30;2017-05-20;102
5584;41473;2015-08-24;2015-08-31;2017-05-01;75
5585;93626;2016-09-08;2016-09-12;2017-08-14;86
5586;82208;2014-03-29;2014-04-02;2017-10-29;82
5587;43733;2013-12-17;2014-01-29;2014-02-18;91
5588;18519;2013-11-27;2013-11-30;2014-12-05;95
5589;26734;2017-04-27;2017-05-07;2017-05-27;79
5590;75611;2017-09-15;2017-09-24;2017-10-14;70
5591;40844;2017-04-15;2017-04-22;2017-05-02;97
5592;61138;2016-04-26;2016-05-04;2018-04-13;75
5593;55822;2016-11-29;2017-01-08;2017-11-05;82
5594;33692;2017-01-31;2017-02-07;2017-03-09;104
5595;64823;2015-08-23;2015-10-09;2015-11-08;117
5596;33443;2016-01-07;2016-01-14;2016-02-03;106
5597;14520;2013-03-31;2013-04-14;2013-05-14;134
5598;67590;2016-05-17;2016-06-04;2017-02-08;96
